Date,Close
2003-04-14,11.2222223282
2003-04-15,11.3555555344
2003-04-16,11.4866666794
2003-04-17,11.5688886642
2003-04-21,11.5644435883
2003-04-22,11.6033334732
2003-04-23,11.6577777863
2003-04-24,11.427778244
2003-04-25,11.2388887405
2003-04-28,11.4244441986
2003-04-29,11.75
2003-04-30,11.7166671753
2003-05-01,11.6711111069
2003-05-02,11.8500003815
2003-05-05,11.9777784348
2003-05-06,12.0388889313
2003-05-07,12.016667366
2003-05-08,11.911110878
2003-05-09,12.0511112213
2003-05-12,12.2188892365
2003-05-13,12.1499996185
2003-05-14,12.088889122
2003-05-15,12.1133327484
2003-05-16,12.1222219467
2003-05-19,11.8333330154
2003-05-20,11.8922224045
2003-05-21,11.9022216797
2003-05-22,12.0100002289
2003-05-23,12.1333332062
2003-05-27,12.5677776337
2003-05-28,12.6222219467
2003-05-29,12.6388893127
2003-05-30,12.7855558395
2003-06-02,12.8777780533
2003-06-03,12.779999733
2003-06-04,12.9444437027
2003-06-05,12.957777977
2003-06-06,13.0788888931
2003-06-09,12.9666671753
2003-06-10,13.1000003815
2003-06-11,13.1111106873
2003-06-12,13.2100000381
2003-06-13,13.2055559158
2003-06-16,13.3477783203
2003-06-17,13.6222219467
2003-06-18,13.572221756
2003-06-19,13.572221756
2003-06-20,13.572221756
2003-06-23,13.2388887405
2003-06-24,13.1411113739
2003-06-25,13.25
2003-06-26,13.3933334351
2003-06-27,13.3311109543
2003-06-30,13.322221756
2003-07-01,13.4666671753
2003-07-02,13.7833328247
2003-07-03,13.822221756
2003-07-07,14.1644439697
2003-07-08,14.2044439316
2003-07-09,14.1711111069
2003-07-10,13.9222221375
2003-07-11,14.0388889313
2003-07-14,14.2855558395
2003-07-15,14.1055555344
2003-07-16,14.1166667938
2003-07-17,13.7477779388
2003-07-18,13.9311113358
2003-07-21,13.7466669083
2003-07-22,13.911110878
2003-07-23,13.822221756
2003-07-24,13.8888893127
2003-07-25,14.1166667938
2003-07-28,14.1944437027
2003-07-29,14.114443779
2003-07-30,14.0111112595
2003-07-31,14.0777778625
2003-08-01,14.1088886261
2003-08-04,14.046667099
2003-08-05,13.8955564499
2003-08-06,13.8333330154
2003-08-07,13.9344444275
2003-08-08,14.0277776718
2003-08-11,14.088889122
2003-08-12,14.1444444656
2003-08-13,14.3444442749
2003-08-14,14.5333328247
2003-08-15,14.3888893127
2003-08-18,14.695555687
2003-08-19,14.7677783966
2003-08-20,14.7700004578
2003-08-21,15.0411109924
2003-08-22,15.1177778244
2003-08-25,15
2003-08-26,14.8166666031
2003-08-27,14.9888887405
2003-08-28,15.0933332443
2003-08-29,15.2022218704
2003-09-02,15.427778244
2003-09-03,15.5500001907
2003-09-04,15.6055555344
2003-09-05,15.5911111832
2003-09-08,15.8866672516
2003-09-09,15.6111106873
2003-09-10,15.351111412
2003-09-11,15.3333330154
2003-09-12,15.4422216415
2003-09-15,15.2144441605
2003-09-16,15.5277776718
2003-09-17,15.4611110687
2003-09-18,15.6388893127
2003-09-19,15.5666666031
2003-09-22,15.3122215271
2003-09-23,15.3500003815
2003-09-24,15.3777780533
2003-09-25,15.1499996185
2003-09-26,15.0444440842
2003-09-29,15.1511106491
2003-09-30,15.1033334732
2003-10-01,15.5
2003-10-02,15.7222223282
2003-10-03,15.8777780533
2003-10-06,15.9388885498
2003-10-07,15.9222221375
2003-10-08,16.0411109924
2003-10-09,16.3111114502
2003-10-10,16.5111103058
2003-10-13,16.7611103058
2003-10-14,16.441110611
2003-10-15,16.6399993896
2003-10-16,16.6355552673
2003-10-17,16.534444809
2003-10-20,16.6266670227
2003-10-21,16.7099990845
2003-10-22,16.4644432068
2003-10-23,16.2222213745
2003-10-24,16.1366672516
2003-10-27,16.322221756
2003-10-28,16.5455551147
2003-10-29,16.6833324432
2003-10-30,16.6233329773
2003-10-31,16.4899997711
2003-11-03,16.8833332062
2003-11-04,16.9300003052
2003-11-05,16.9522228241
2003-11-06,16.831111908
2003-11-07,16.8488883972
2003-11-10,16.6166667938
2003-11-11,16.4033336639
2003-11-12,16.6955566406
2003-11-13,16.8244438171
2003-11-14,16.7388896942
2003-11-17,16.4122219086
2003-11-18,16.4444446564
2003-11-19,16.3377780914
2003-11-20,16.1266670227
2003-11-21,16.2666664124
2003-11-24,16.4433326721
2003-11-25,16.5
2003-11-26,16.6511116028
2003-11-28,16.7999992371
2003-12-01,17.2811107635
2003-12-02,17.2044448853
2003-12-03,17.144443512
2003-12-04,17.0266666412
2003-12-05,16.9944438934
2003-12-08,17.0277786255
2003-12-09,16.9566669464
2003-12-10,16.8888893127
2003-12-11,17.1966667175
2003-12-12,17.2755565643
2003-12-15,17.2888889313
2003-12-16,17.2166671753
2003-12-17,17.0166664124
2003-12-18,17.2911109924
