strategy,cagr,ann_volatility,sharpe,max_drawdown,calmar,end_$,rebalances,trading_costs_total,funding_costs_total,pct_days_cash,pct_days_1x,pct_days_2x,pct_days_3x,tier2_entries,tier3_entries,lead_only_days,guard_blocked_days,pct_cash,simulation
Guarded A5/B25 SMA20 Lead (max 1x),0.19015702368051413,0.11928001097079578,1.3492225702957898,-0.14922588513363408,1.2742898024040907,536.0638181766577,210,63.01220931332957,0.0,28.968253968253972,71.03174603174604,0.0,0.0,5,2,268,648,29.00793650793651,56
Guarded A5/B25 SMA20 Lead (max 1x),0.09679813180276176,0.12440738366986145,0.5736380695493604,-0.19436092789598938,0.49803287548906156,243.68300466607295,238,45.03100044387893,0.0,33.37301587301587,66.62698412698413,0.0,0.0,3,1,277,794,33.41269841269841,57
Guarded A5/B25 SMA20 Lead (max 1x),0.08871127899163911,0.1169564960934873,0.4443146505005818,-0.23194768834384777,0.382462440669511,226.88582616874848,234,35.63322552581181,0.0,36.94444444444444,63.05555555555556,0.0,0.0,2,2,271,888,36.98412698412698,58
Guarded A5/B25 SMA20 Lead (max 1x),0.18900376109118522,0.10275311471288325,1.4859228817929244,-0.15182028352643692,1.244917719168094,531.071644037452,204,59.35997999455985,0.0,28.53174603174603,71.46825396825398,0.0,0.0,5,0,251,579,28.571428571428573,59
Guarded A5/B25 SMA20 Lead (max 1x),0.14382597376904682,0.11025728674376897,0.9863371647944921,-0.16413958218133487,0.8762418659635286,365.42055445613386,226,45.2406968447609,0.0,33.25396825396825,66.74603174603175,0.0,0.0,4,2,279,756,33.29365079365079,60
Guarded A5/B25 SMA20 Lead (max 1x),0.13211309880087074,0.12705281136091093,0.7729748230761473,-0.2603880918692155,0.5073699716929715,330.8658936357132,230,42.07722121071632,0.0,30.277777777777775,69.72222222222221,0.0,0.0,5,2,318,708,30.317460317460316,61
Guarded A5/B25 SMA20 Lead (max 1x),0.09480351118844776,0.11238450308242696,0.5748554686756915,-0.3334859040331052,0.2842804149798086,239.43960540012898,249,42.226164811767795,0.0,31.746031746031743,68.25396825396825,0.0,0.0,4,2,393,737,31.746031746031747,62
Guarded A5/B25 SMA20 Lead (max 1x),0.12991797995965992,0.10741592307957729,0.8248205103513054,-0.14804120081509947,0.8775798848181792,324.7261606124747,217,38.94445276624277,0.0,31.706349206349206,68.2936507936508,0.0,0.0,2,1,298,763,31.706349206349206,63
Guarded A5/B25 SMA20 Lead (max 1x),0.13145322991643482,0.10818114159735184,0.8932823100145995,-0.1434140728334975,0.9165992382703676,329.0093974777464,244,44.92609611718047,0.0,31.26984126984127,68.73015873015873,0.0,0.0,4,1,367,741,31.30952380952381,64
Guarded A5/B25 SMA20 Lead (max 1x),0.04813629167634992,0.10456322040319818,0.12127580578553841,-0.2071612737125583,0.23236143905515994,157.2590783024597,261,36.899976100191935,0.0,34.32539682539682,65.67460317460318,0.0,0.0,1,1,345,821,34.32539682539682,65
Guarded A5/B25 SMA20 Lead (max 1x),0.1296433157834631,0.11641304896061178,0.8192881563046541,-0.22441301965353277,0.5776996182468249,323.96516057309805,214,44.950485726822706,0.0,31.825396825396822,68.17460317460318,0.0,0.0,3,1,305,763,31.865079365079364,66
Guarded A5/B25 SMA20 Lead (max 1x),0.18791771055756135,0.1152342272692272,1.3760051972236367,-0.174795563087906,1.0750713990552272,526.4085566289109,212,58.53110788096165,0.0,32.976190476190474,67.02380952380952,0.0,0.0,4,3,275,726,33.01587301587302,67
Guarded A5/B25 SMA20 Lead (max 1x),0.14240638185203514,0.1108624062204669,0.9960160726881135,-0.1299909474645373,1.0955099922699223,361.0670886586704,208,46.15988560544284,0.0,34.20634920634921,65.7936507936508,0.0,0.0,1,2,297,749,34.24603174603175,68
Guarded A5/B25 SMA20 Lead (max 1x),0.18122945612976005,0.1024452036491226,1.4160150724874208,-0.13969268367074433,1.297343936472134,498.491797496154,208,53.683142267386884,0.0,27.023809523809522,72.97619047619047,0.0,0.0,5,3,343,616,27.063492063492063,69
Guarded A5/B25 SMA20 Lead (max 1x),0.18461036842530976,0.10761588519658326,1.3647596639883834,-0.10910335749037105,1.6920686280585142,512.4332876967554,208,52.48551000642838,0.0,31.23015873015873,68.76984126984127,0.0,0.0,4,0,285,628,31.26984126984127,70
Guarded A5/B25 SMA20 Lead (max 1x),0.13093336891581142,0.12819638648465057,0.774690803919343,-0.25057197759550964,0.522537955649506,327.5533857515403,228,44.569568225086236,0.0,29.92063492063492,70.07936507936508,0.0,0.0,4,2,317,696,29.96031746031746,71
Guarded A5/B25 SMA20 Lead (max 1x),0.10892978611897797,0.10844257449301468,0.7526687443222325,-0.18971351335564182,0.5741804270672874,270.9761402269932,251,49.624874845147545,0.0,32.301587301587304,67.6984126984127,0.0,0.0,4,1,341,699,32.301587301587304,72
Guarded A5/B25 SMA20 Lead (max 1x),0.0393818267746755,0.10734924242815265,0.08299516480949963,-0.2876475594207734,0.13690999796409678,145.03101548530844,274,39.544458663549946,0.0,36.19047619047619,63.8095238095238,0.0,0.0,1,1,328,793,36.23015873015873,73
Guarded A5/B25 SMA20 Lead (max 1x),0.10564200700375981,0.10946230674980374,0.7377848827481257,-0.15314815786120925,0.6898026622004689,263.3213116407256,242,48.82024594217336,0.0,30.912698412698415,69.08730158730158,0.0,0.0,4,1,303,699,30.952380952380953,74
Guarded A5/B25 SMA20 Lead (max 1x),0.18522594861862118,0.11428015447020319,1.3312914611842592,-0.1816564905499656,1.0196494937111744,515.00896651327,216,52.82368854166997,0.0,32.10317460317461,67.8968253968254,0.0,0.0,3,1,273,718,32.142857142857146,75
Guarded A5/B25 SMA20 Lead (max 1x),0.1518963121536867,0.12117281564434777,1.005827167181594,-0.22833570614837562,0.6652324102783226,391.07623784840564,217,47.38617739908486,0.0,31.349206349206348,68.65079365079364,0.0,0.0,5,2,285,748,31.349206349206348,76
Guarded A5/B25 SMA20 Lead (max 1x),0.06765057046004719,0.12422451361942284,0.3174752095120579,-0.24183199200557595,0.27974202213281757,187.90265827471714,240,40.30835359899336,0.0,31.944444444444443,68.05555555555556,0.0,0.0,4,2,288,790,31.984126984126984,77
Guarded A5/B25 SMA20 Lead (max 1x),0.13366056481847943,0.100291949652555,1.0200065525947617,-0.17253903187939304,0.7746685683962216,335.2564674600003,213,48.91559045572397,0.0,32.06349206349206,67.93650793650794,0.0,0.0,5,2,298,665,32.1031746031746,78
Guarded A5/B25 SMA20 Lead (max 1x),0.18383872584615957,0.13328089224712825,1.1046551034692957,-0.1936235533361878,0.9494646838081786,509.22093262330367,199,44.357904635493796,0.0,28.373015873015873,71.62698412698413,0.0,0.0,5,2,250,687,28.373015873015873,79
Guarded A5/B25 SMA20 Lead (max 1x),0.2498095405698635,0.11152360541951276,1.832262904379742,-0.13164141771561844,1.8976515515012198,859.4052208750388,182,61.625467972947874,0.0,26.071428571428573,73.92857142857143,0.0,0.0,5,0,229,531,26.11111111111111,80
Guarded A5/B25 SMA20 Lead (max 1x),0.2017615155769905,0.12456504801616718,1.2934490702405896,-0.12205737967199735,1.6530054644723708,588.6887865310416,174,41.335740245100794,0.0,28.888888888888886,71.11111111111111,0.0,0.0,6,3,210,686,28.928571428571427,81
Guarded A5/B25 SMA20 Lead (max 1x),0.13437284834502572,0.11036814715716278,0.7821060926149266,-0.24714467187907585,0.5437011743905704,337.2949007042346,240,35.359550793563855,0.0,32.142857142857146,67.85714285714286,0.0,0.0,3,1,352,750,32.182539682539684,82
Guarded A5/B25 SMA20 Lead (max 1x),0.12514847277445695,0.11461232458886116,0.8142216440133705,-0.17939037166325428,0.6976320502272082,311.7365432834738,230,47.53997711774034,0.0,31.11111111111111,68.88888888888889,0.0,0.0,4,6,333,745,31.150793650793652,83
Guarded A5/B25 SMA20 Lead (max 1x),0.17086691207743399,0.10858590097204718,1.2216948405116699,-0.17308034421427182,0.9872115337712893,457.8534460018245,236,57.864294728047014,0.0,28.293650793650794,71.7063492063492,0.0,0.0,6,2,335,601,28.333333333333332,84
Guarded A5/B25 SMA20 Lead (max 1x),0.11590008972748711,0.10683755217416474,0.7949305888391829,-0.1601875764810129,0.7235273313547184,287.86824548091965,241,44.234588222891254,0.0,33.29365079365079,66.7063492063492,0.0,0.0,2,1,337,746,33.29365079365079,85
Guarded A5/B25 SMA20 Lead (max 1x),0.11478942794270308,0.12763138508594535,0.5827393569028171,-0.20034624703894155,0.572955219472573,285.1149666832039,236,38.342022929801146,0.0,34.32539682539682,65.67460317460318,0.0,0.0,3,1,323,749,34.36507936507937,86
Guarded A5/B25 SMA20 Lead (max 1x),0.0884482187625355,0.12441846110201796,0.45599250377756745,-0.23495107158234102,0.3764537789372793,226.35730196839003,244,39.434374907808035,0.0,32.10317460317461,67.8968253968254,0.0,0.0,3,1,306,758,32.142857142857146,87
