strategy,cagr,ann_volatility,sharpe,max_drawdown,calmar,end_$,rebalances,trading_costs_total,funding_costs_total,pct_days_cash,pct_days_1x,pct_days_2x,pct_days_3x,tier2_entries,tier3_entries,lead_only_days,guard_blocked_days,pct_cash,simulation
Guarded A5/B25 SMA20 Lead (max 1x),0.11564818561064394,0.18853727347669252,0.5650501552879702,-0.2990982285975217,0.3866562037258491,287.24170579088565,259,57.686169718192076,0.0,34.8015873015873,65.1984126984127,0.0,0.0,7,3,222,824,34.84126984126984,10
Guarded A5/B25 SMA20 Lead (max 1x),0.052513990253160614,0.17474331984953206,0.13315762805983425,-0.3128180944573161,0.16787388959792454,163.71370727105926,285,37.3985539515362,0.0,35.03968253968254,64.96031746031747,0.0,0.0,4,4,236,854,35.03968253968254,11
Guarded A5/B25 SMA20 Lead (max 1x),0.13834657922674243,0.17234459125953192,0.6795380030143222,-0.2578085654275368,0.5366252242136152,348.8722916423314,259,58.79434715977871,0.0,34.88095238095238,65.11904761904762,0.0,0.0,5,2,215,847,34.88095238095238,12
Guarded A5/B25 SMA20 Lead (max 1x),0.06620349187111474,0.21031574365267963,0.18274471890349936,-0.40535936820335416,0.16332049303447413,185.45911510064448,306,37.60372808855154,0.0,34.04761904761905,65.95238095238095,0.0,0.0,4,1,237,798,34.08730158730159,13
Guarded A5/B25 SMA20 Lead (max 1x),-0.004849544098107783,0.20775132840896116,-0.18234753277803745,-0.5551758308369878,-0.008735149890795081,95.32129616495413,300,31.753324613885493,0.0,36.46825396825397,63.531746031746025,0.0,0.0,4,4,232,885,36.507936507936506,14
Guarded A5/B25 SMA20 Lead (max 1x),0.04300762990418017,0.1633416510983157,0.18346609033229005,-0.4693000601096693,0.09164207201279677,149.9880368125818,288,50.443697613587126,0.0,34.32539682539682,65.67460317460318,0.0,0.0,6,3,231,800,34.36507936507937,15
Guarded A5/B25 SMA20 Lead (max 1x),0.02123789639899054,0.22326915878615602,-0.08525819966008709,-0.4013035846064511,0.052922269358291536,122.36260734215767,305,29.855967726464872,0.0,40.595238095238095,59.404761904761905,0.0,0.0,2,1,234,1009,40.595238095238095,16
Guarded A5/B25 SMA20 Lead (max 1x),0.11027044661984386,0.16880156879907598,0.5073674335942172,-0.40035945074964924,0.2754286089996602,274.1543814204679,278,47.20520300610383,0.0,33.05555555555556,66.94444444444444,0.0,0.0,5,2,224,778,33.095238095238095,17
Guarded A5/B25 SMA20 Lead (max 1x),0.07203520909457084,0.16357651616183788,0.18295307363798444,-0.49895505380476685,0.144372140426815,195.4837795035552,312,34.67656205535122,0.0,36.03174603174603,63.96825396825396,0.0,0.0,4,2,244,899,36.07142857142857,18
Guarded A5/B25 SMA20 Lead (max 1x),-0.008170097458304437,0.19642284172071445,-0.20815026962598318,-0.5216922779052471,-0.015660759808655514,92.2956331237424,329,35.77137436056675,0.0,39.56349206349206,60.43650793650793,0.0,0.0,5,4,220,964,39.56349206349206,19
Guarded A5/B25 SMA20 Lead (max 1x),0.07985694664823084,0.17931726296183065,0.25739124613598585,-0.3893877980808164,0.20508333091540978,209.69129623751405,270,35.06534976043943,0.0,37.26190476190476,62.73809523809524,0.0,0.0,2,2,203,923,37.301587301587304,20
