strategy,cagr,ann_volatility,sharpe,max_drawdown,calmar,end_$,rebalances,trading_costs_total,funding_costs_total,pct_days_cash,pct_days_1x,pct_days_2x,pct_days_3x,tier2_entries,tier3_entries,lead_only_days,simulation
Guarded A5/B25 SMA20 Lead,0.38342604582027406,0.26665317465698346,3.10500585931178,-0.3517450882092601,1.0900679460011857,2269.8143566009394,245,3457.366129276071,0.0,31.150793650793652,4.484126984126984,51.031746031746025,13.333333333333334,5,2,258,81
Guarded A5/B25 SMA20 Lead,0.3067633074849141,0.27597754643785516,3.469087234171964,-0.37845709019697055,0.8105629817247103,1309.311408088726,270,2217.42471697015,0.0,29.484126984126984,2.6587301587301586,22.57936507936508,45.27777777777778,2,3,300,82
Guarded A5/B25 SMA20 Lead,0.409309599133447,0.32722225382367315,3.249572104528184,-0.3891980584739885,1.051674308803888,2714.468066318074,328,8907.262848902552,0.0,31.626984126984127,11.547619047619047,28.174603174603174,28.65079365079365,4,5,255,83
Guarded A5/B25 SMA20 Lead,0.5006315757844304,0.29565919879663033,3.119171047743139,-0.26571401526621147,1.8840992458860764,4975.571286721202,235,6513.541173105234,0.0,27.77777777777778,4.0476190476190474,48.65079365079365,19.523809523809526,5,3,254,84
Guarded A5/B25 SMA20 Lead,0.2533071908071809,0.28111595214671253,2.8834504306674607,-0.35795708610710214,0.707646811973965,874.9454568811718,269,1674.9790497290942,0.0,33.611111111111114,0.2777777777777778,51.23015873015873,14.880952380952381,5,3,295,85
Guarded A5/B25 SMA20 Lead,0.2514109753896745,0.2473703250867875,3.1419125350802295,-0.26345218568955664,0.9542945135628098,862.2531799435696,261,2520.208481430118,0.0,34.682539682539684,3.7698412698412698,50.75396825396825,10.793650793650794,3,2,223,86
Guarded A5/B25 SMA20 Lead,0.3703021623015821,0.23809867554856992,3.3053828147516415,-0.2580676039992394,1.4349037095825228,2070.328814164655,254,3097.491811637337,0.0,26.42857142857143,20.952380952380953,42.42063492063492,10.198412698412698,5,1,241,87
Guarded A5/B25 SMA20 Lead,0.28648226511403263,0.22043496564700266,3.1291410652275986,-0.27195381862957385,1.0534224764986582,1125.8563744328885,254,2057.910679702399,0.0,31.626984126984127,10.198412698412698,57.698412698412696,0.4761904761904762,4,1,292,88
Guarded A5/B25 SMA20 Lead,0.29816224343889197,0.2367224605411768,3.2309951114293627,-0.4115224927983917,0.7245344997095071,1228.4698705496633,284,2310.5259371561983,0.0,31.46825396825397,8.84920634920635,59.682539682539684,0.0,3,0,307,89
Guarded A5/B25 SMA20 Lead,0.41472732488557473,0.24850886695737756,3.3789205641183635,-0.24367932182554602,1.7019389326045677,2816.867237413796,271,5636.309588964908,0.0,26.825396825396826,10.0,60.67460317460317,2.5,6,1,239,90
Guarded A5/B25 SMA20 Lead,0.48951673782591776,0.2743915717001087,3.4799030428069435,-0.23403218101850737,2.0916642134237367,4631.0885476531985,277,5850.854839154131,0.0,29.523809523809526,5.396825396825397,59.24603174603175,5.833333333333333,5,1,224,91
Guarded A5/B25 SMA20 Lead,0.3905929969729316,0.30990217876442194,2.9266551682332738,-0.3340661435744237,1.1692085668834464,2385.876069319278,232,3085.0718192056243,0.0,30.396825396825395,1.1111111111111112,33.76984126984127,34.72222222222222,3,1,266,92
Guarded A5/B25 SMA20 Lead,0.29066568002894266,0.28167371205232206,3.0998724555947077,-0.25588816208383647,1.13590905363458,1161.6903769240994,286,3473.428228687961,0.0,31.150793650793652,6.309523809523809,50.51587301587301,12.023809523809524,3,1,271,93
Guarded A5/B25 SMA20 Lead,0.18356435346002709,0.3287638595210777,2.4768277058357664,-0.5680528103957141,0.3231466337296235,503.50575067046765,275,2204.467569859228,0.0,33.76984126984127,4.0476190476190474,37.182539682539684,25.0,5,4,250,94
Guarded A5/B25 SMA20 Lead,0.3838828370770304,0.3209112373699199,3.2527124732384998,-0.44281196710197385,0.8669206471301784,2277.057739048933,289,4093.4354563924385,0.0,34.04761904761905,1.8650793650793651,29.12698412698413,34.960317460317455,4,4,263,95
Guarded A5/B25 SMA20 Lead,0.26051833471420816,0.32170684367953845,2.948604444043475,-0.42813260481385673,0.6084991700818398,924.7568700680089,261,4161.721560960341,0.0,35.55555555555556,0.9523809523809524,13.531746031746032,49.96031746031746,3,3,258,96
