strategy,cagr,ann_volatility,sharpe,max_drawdown,calmar,end_$,rebalances,trading_costs_total,funding_costs_total,pct_days_cash,pct_days_1x,pct_days_2x,pct_days_3x,tier2_entries,tier3_entries,lead_only_days,guard_blocked_days,pct_cash,simulation
Guarded A5/B25 SMA20 Lead (max 1x),0.10226670519467396,0.10869445293742677,0.5720276655161904,-0.16022432964917563,0.6382720116139373,255.66490400767543,236,34.00919677540498,0.0,29.88095238095238,70.11904761904762,0.0,0.0,3,0,253,649,29.88095238095238,70
Guarded A5/B25 SMA20 Lead (max 1x),0.07444149729447558,0.11466695565115922,0.3834423726588591,-0.20993171446909187,0.3545986249992521,199.75978647343945,273,45.66754615162135,0.0,27.023809523809522,72.97619047619047,0.0,0.0,3,0,322,456,27.023809523809526,71
Guarded A5/B25 SMA20 Lead (max 1x),0.09702995892155375,0.11478410634427898,0.5999618970363214,-0.18569741352250724,0.5225164803374784,244.1805455395369,271,47.0481149067624,0.0,24.92063492063492,75.07936507936508,0.0,0.0,4,0,305,550,24.96031746031746,72
Guarded A5/B25 SMA20 Lead (max 1x),0.15406774187929173,0.11340082941539809,1.0151036646984286,-0.23674232710199192,0.6507824087279381,398.2493312575852,230,37.955536835378716,0.0,23.134920634920636,76.86507936507937,0.0,0.0,4,0,301,484,23.174603174603174,73
Guarded A5/B25 SMA20 Lead (max 1x),0.061163380341376694,0.11577879700817938,0.17835953918817748,-0.33309057261854375,0.18362387101066702,177.1691361844528,242,32.868253366271965,0.0,27.460317460317462,72.53968253968253,0.0,0.0,4,3,367,673,27.5,74
Guarded A5/B25 SMA20 Lead (max 1x),0.08203121949122139,0.12045513596357403,0.44659477416802534,-0.2678069400403775,0.306307295392918,213.80168060018903,260,44.92920659198934,0.0,27.023809523809522,72.97619047619047,0.0,0.0,4,0,303,472,27.023809523809526,75
Guarded A5/B25 SMA20 Lead (max 1x),0.07947918612312188,0.10237611896965101,0.5047704437053836,-0.18085220701085813,0.4394703688540005,208.98442130105607,286,48.77000113737266,0.0,27.81746031746032,72.18253968253968,0.0,0.0,3,1,324,497,27.857142857142858,76
Guarded A5/B25 SMA20 Lead (max 1x),0.11191257546946454,0.11321799267359965,0.6638266083865918,-0.22699879294959496,0.49300956192447554,278.0928059836802,266,44.594525507614655,0.0,26.42857142857143,73.57142857142858,0.0,0.0,5,1,324,472,26.46825396825397,77
Guarded A5/B25 SMA20 Lead (max 1x),0.0983783482051448,0.11641343199064903,0.6110821018960134,-0.27389886491436616,0.35917764111911366,247.09251491920554,244,44.199955810193806,0.0,28.41269841269841,71.58730158730158,0.0,0.0,3,0,257,552,28.452380952380953,78
Guarded A5/B25 SMA20 Lead (max 1x),0.09249344832358797,0.11610887247161139,0.6082540181411227,-0.19728305401408236,0.4688362555305214,234.60799374842034,262,50.57483462560952,0.0,24.365079365079364,75.63492063492063,0.0,0.0,3,1,325,436,24.404761904761905,79
