simulation,strategy,group,cagr,ann_volatility,sharpe,max_drawdown,end_$,rebalances,pct_days_cash,pct_days_1x,pct_days_2x,pct_days_3x
173,Vol-adjusted SMA stack,Momentum trigger,0.20982626664274284,0.2685143937301945,2.339487322339376,-0.4020496462123426,622.2840538357814,406,25.634920634920633,20.396825396825395,16.46825396825397,37.5
173,Long-hold 3/6/12m momentum,Long-hold momentum,0.3121386732564648,0.3836247949413074,1.1671667593541037,-0.38875386293052483,1362.2244206105117,102,21.865079365079364,6.7063492063492065,9.166666666666666,62.26190476190476
173,SMA stack hysteresis,Long-hold momentum,0.1488126277299724,0.3662105138519932,1.266527599246478,-0.47080769609645823,377.65535998477293,264,22.817460317460316,6.944444444444445,15.436507936507937,54.801587301587304
173,Absolute momentum trailing stop,Long-hold momentum,-0.04542969217141357,0.37395941539038496,1.551695418689384,-0.7831817372132189,63.206679841493234,311,27.579365079365083,8.055555555555555,0.0,64.36507936507937
173,ADX trend strength,Long-hold momentum,0.20958500260630575,0.2916701657876309,1.5748149705965797,-0.2881433768566275,621.0874440172428,182,22.817460317460316,32.261904761904766,4.087301587301587,40.833333333333336
173,Keltner trend channel,Long-hold momentum,0.34100365566067903,0.34241320424570176,2.1691805558777655,-0.2869858353953247,1680.552460605426,286,25.952380952380956,6.547619047619048,12.103174603174603,55.3968253968254
173,Monthly momentum regime,Long-hold momentum,0.1722246058383483,0.39678679061919025,0.5842945829283723,-0.4973360831707055,458.831793584513,34,28.41269841269841,6.031746031746032,9.444444444444445,56.111111111111114
173,Guarded A10/B20 SMA20,Reference,0.29021065587508676,0.22819503071284417,3.1643108138419356,-0.2328104550594525,1157.7438252445972,320,36.62698412698413,43.37301587301587,12.53968253968254,7.4603174603174605
173,SMA20 3x/cash,Reference,0.41358309902395396,0.34629967595929206,3.864477733771301,-0.37054667547197323,2794.9565790790084,318,36.62698412698413,0.0,0.0,63.37301587301587
173,SMA20 2x/cash,Reference,0.3099483890672121,0.23087304682040577,3.9036341565899306,-0.25677984439643126,1340.437060971473,318,36.62698412698413,0.0,63.37301587301587,0.0
173,Buy & hold 1x,Reference,0.20865270167123606,0.18814589106481816,0.8401430316335391,-0.28136536918340466,622.7099219977399,0,0.0,100.0,0.0,0.0
174,SMA stack momentum,Momentum trigger,0.4032348949444622,0.3362176016090351,2.2730246803734686,-0.25727091129648977,2603.6300470128226,366,33.65079365079365,21.23015873015873,12.738095238095237,32.38095238095238
174,SMA slope momentum,Momentum trigger,0.32164422010384675,0.3135732122003581,2.2154965936355953,-0.2906306464003409,1460.5035645658354,359,28.41269841269841,22.380952380952383,20.03968253968254,29.166666666666668
174,MACD momentum,Momentum trigger,0.17586333763282425,0.262341027292942,2.802353399357394,-0.29434597886931974,472.76335427375056,400,33.65079365079365,30.317460317460316,20.11904761904762,15.912698412698411
174,RSI momentum,Momentum trigger,0.2026385702009874,0.29928914715131244,3.5246247064520295,-0.5019266124754419,587.5072467235344,676,38.05555555555556,14.365079365079364,8.452380952380953,39.12698412698413
174,Donchian breakout momentum,Momentum trigger,0.2915835157565998,0.3064728906651255,1.6543349525788944,-0.27776560840619613,1169.687738563516,197,30.793650793650794,29.563492063492063,6.507936507936509,33.13492063492063
174,Vol-adjusted SMA stack,Momentum trigger,0.3061739503741623,0.27158965046830136,2.3178475336659283,-0.3004957824445231,1303.6235812150521,344,37.22222222222222,20.595238095238095,12.619047619047619,29.563492063492063
174,Long-hold 3/6/12m momentum,Long-hold momentum,0.22269084398278594,0.3966535966815988,1.0307761157365263,-0.42477391053488583,689.1625142245298,130,28.373015873015873,11.825396825396824,8.928571428571429,50.87301587301587
174,SMA stack hysteresis,Long-hold momentum,0.22654350737826534,0.3889910446445666,1.365754899758829,-0.4833504941690593,710.4077385834051,258,33.65079365079365,11.587301587301587,12.142857142857142,42.61904761904762
174,Absolute momentum trailing stop,Long-hold momentum,-0.011581329666196849,0.36705464985385033,1.6067377699860643,-0.6771254781810465,88.47296726861553,325,41.19047619047619,7.6190476190476195,0.0,51.19047619047619
174,ADX trend strength,Long-hold momentum,0.1622174773779128,0.327885436797002,1.503049969419511,-0.3301939339505683,422.39517787837667,243,33.65079365079365,24.88095238095238,2.8174603174603177,38.65079365079365
174,Keltner trend channel,Long-hold momentum,0.44183529418333545,0.36761596048306483,2.355673713319929,-0.2905215268421164,3383.1252840043394,277,35.23809523809524,4.087301587301587,10.079365079365079,50.595238095238095
174,Monthly momentum regime,Long-hold momentum,0.060195033783551066,0.41639875513932056,0.18956221298185194,-0.7595302248201174,174.0328728018941,30,41.42857142857143,4.920634920634921,7.777777777777778,45.87301587301587
174,Guarded A10/B20 SMA20,Reference,0.4375999633254397,0.2888146807675997,3.43127684600361,-0.4009731133707713,3288.425957581045,319,38.095238095238095,26.746031746031747,19.563492063492063,15.595238095238095
174,SMA20 3x/cash,Reference,0.7169284106256788,0.3818958908003299,4.025442964866834,-0.40265195366440965,18247.808601463516,316,38.095238095238095,0.0,0.0,61.904761904761905
174,SMA20 2x/cash,Reference,0.4937114471203319,0.2546178026532053,4.0578360980207835,-0.27613785266139507,4758.498815206838,316,38.095238095238095,0.0,61.904761904761905,0.0
174,Buy & hold 1x,Reference,0.1949840371358702,0.19453698901313032,0.7493937389256697,-0.24283123119786562,557.9763444713813,0,0.0,100.0,0.0,0.0
