strategy,cagr,ann_volatility,sharpe,max_drawdown,calmar,end_$,rebalances,trading_costs_total,funding_costs_total,pct_days_cash,pct_days_1x,pct_days_2x,pct_days_3x,tier2_entries,tier3_entries,lead_only_days,family,pct_cash,dd_cap_days,lead_blocked_days,cap_type,default_cap,allow_3x_dd,mode,use_spx_lead,min_margin,score_lambda,trigger_a,trigger_b
"flat cap 2x, 3x if DD<=-25% + best_margin",0.31701008481987425,0.23141760912331516,4.036968502407323,-0.3173845065603989,0.9988202897974372,382663.53983313177,1372,570020.236893245,,34.64493905670376,7.114467408585055,50.82140964493905,7.419183889772126,,,,risk_cap_sweep,34.64493905670376,3552.0,0.0,flat,2.0,0.25,best_margin,False,0.0,,,
Ref flat 2x cap / 3x if DD<=-25% + best margin,0.31701008481987425,0.23141760912331516,4.036968502407323,-0.3173845065603989,0.9988202897974372,382663.53983313177,1372,570020.236893245,,34.64493905670376,7.114467408585055,50.82140964493905,7.419183889772126,,,,risk_cap_sweep,34.64493905670376,3552.0,0.0,flat,2.0,0.25,best_margin,False,0.0,,,
"tiered cap base 2x, 2x@<=-15%, 3x@<=-25% + best_margin",0.31701008481987425,0.23141760912331516,4.036968502407323,-0.3173845065603989,0.9988202897974372,382663.53983313177,1372,570020.236893245,,34.64493905670376,7.114467408585055,50.82140964493905,7.419183889772126,,,,risk_cap_sweep,34.64493905670376,3552.0,0.0,tiered,2.0,,best_margin,False,0.0,,0.15,0.25
"tiered cap base 2x, 2x@<=-10%, 3x@<=-25% + best_margin",0.31701008481987425,0.23141760912331516,4.036968502407323,-0.3173845065603989,0.9988202897974372,382663.53983313177,1372,570020.236893245,,34.64493905670376,7.114467408585055,50.82140964493905,7.419183889772126,,,,risk_cap_sweep,34.64493905670376,3552.0,0.0,tiered,2.0,,best_margin,False,0.0,,0.1,0.25
"flat cap 2x, 3x if DD<=-35% + best_margin",0.31533810879910296,0.22347806505439866,4.030843833814934,-0.29229028199323925,1.0788525251291003,368356.5723403269,1338,548232.4019837931,,34.64493905670376,7.114467408585055,55.73661897191309,2.5039745627980925,,,,risk_cap_sweep,34.64493905670376,3923.0,0.0,flat,2.0,0.35,best_margin,False,0.0,,,
"tiered cap base 2x, 2x@<=-5%, 3x@<=-30% + best_margin",0.30249844669260884,0.22676802019216574,4.004767415514283,-0.29210139502226956,1.0355939815677588,274460.75378366356,1367,410530.57600014406,,34.64493905670376,7.114467408585055,54.12029676735559,4.12029676735559,,,,risk_cap_sweep,34.64493905670376,3801.0,0.0,tiered,2.0,,best_margin,False,0.0,,0.05,0.3
"tiered cap base 2x, 2x@<=-15%, 3x@<=-30% + best_margin",0.30249844669260884,0.22676802019216574,4.004767415514283,-0.29210139502226956,1.0355939815677588,274460.75378366356,1367,410530.57600014406,,34.64493905670376,7.114467408585055,54.12029676735559,4.12029676735559,,,,risk_cap_sweep,34.64493905670376,3801.0,0.0,tiered,2.0,,best_margin,False,0.0,,0.15,0.3
"tiered cap base 2x, 2x@<=-10%, 3x@<=-30% + best_margin",0.30249844669260884,0.22676802019216574,4.004767415514283,-0.29210139502226956,1.0355939815677588,274460.75378366356,1367,410530.57600014406,,34.64493905670376,7.114467408585055,54.12029676735559,4.12029676735559,,,,risk_cap_sweep,34.64493905670376,3801.0,0.0,tiered,2.0,,best_margin,False,0.0,,0.1,0.3
"flat cap 2x, 3x if DD<=-30% + best_margin",0.30249844669260884,0.22676802019216574,4.004767415514283,-0.29210139502226956,1.0355939815677588,274460.75378366356,1367,410530.57600014406,,34.64493905670376,7.114467408585055,54.12029676735559,4.12029676735559,,,,risk_cap_sweep,34.64493905670376,3801.0,0.0,flat,2.0,0.3,best_margin,False,0.0,,,
"flat cap 2x, 3x if DD<=-35% + best_margin + SPX lead min_m=0.5%",0.2731707536838668,0.2187593983416944,3.9941715902092003,-0.32143299953746435,0.8498528591555753,138613.03156542566,1081,246865.17451836527,,40.85850556438791,2.437731849496555,54.19978802331743,2.5039745627980925,,,,risk_cap_sweep,40.85850556438792,3878.0,18.0,flat,2.0,0.35,best_margin,True,0.005,,,
"flat cap 2x, 3x if DD<=-35% + best_margin min_m=0.5%",0.26584031417585674,0.2197749208258805,3.9532367458747006,-0.32143299953746435,0.8270473615291387,116568.82885138942,1082,211754.33612484272,,40.62003179650239,2.437731849496555,54.43826179120297,2.5039745627980925,,,,risk_cap_sweep,40.62003179650238,3891.0,0.0,flat,2.0,0.35,best_margin,False,0.005,,,
"flat cap 2x, 3x if DD<=-35% + greedy + SPX lead min_m=0.5%",0.2855181661318409,0.22395102489349367,3.8995764782525497,-0.30812233999025496,0.9266389647075607,185154.29070767885,999,304345.1575357801,,40.85850556438791,1.4440911499735027,54.99470058293588,2.7027027027027026,,,,risk_cap_sweep,40.85850556438792,4041.0,18.0,flat,2.0,0.35,greedy,True,0.005,,,
"flat cap 2x, 3x if DD<=-25% + score_blend λ=0.25",0.31265277803606883,0.2323357452658568,3.891774565699523,-0.30883424121380393,1.0123643570326173,346454.20760591025,1164,509487.77826241934,,37.59936406995231,4.186539480657127,50.63593004769476,7.578166401695813,,,,risk_cap_sweep,37.59936406995231,3629.0,0.0,flat,2.0,0.25,score_blend,False,0.0,0.25,,
"flat cap 2x, 3x if DD<=-30% + score_blend λ=0.25",0.30074862396492774,0.2273667636836448,3.879416386249033,-0.2536240276017197,1.1858049365780536,263613.3997167193,1166,389107.24984283873,,37.59936406995231,4.186539480657127,53.987811340752515,4.2262851086380495,,,,risk_cap_sweep,37.59936406995231,3882.0,0.0,flat,2.0,0.3,score_blend,False,0.0,0.25,,
"flat cap 2x, 3x if DD<=-35% + greedy + SPX lead",0.3413706680069206,0.23146340375188648,3.8645424552208683,-0.28116532197185484,1.2141279216541947,663094.673905091,1110,822678.2267273263,,34.85691573926868,3.7625861155272924,58.571807101218866,2.808691043985162,,,,risk_cap_sweep,34.85691573926868,4284.0,31.0,flat,2.0,0.35,greedy,True,0.0,,,
