label,A_pct,B_pct,X_pct,Y_pct,trigger_a,trigger_b,x_return,y_return,cagr,ann_volatility,sharpe,max_drawdown,calmar,end_$,ulcer_index,max_dd_duration_days,rebalances,tier2_entries,tier3_entries,lead_only_days,pct_days_cash,pct_days_1x,pct_days_2x,pct_days_3x
A3/B15 X40/Y15,3.0,15.0,40.0,15.0,0.03,0.15,0.4,0.15,0.9195264233511049,0.45480584732646057,3.222541646272823,-0.3551050411675642,2.589449083369126,30649141060.70987,0.10178201338537787,216.0,846,13,5,559,31.06281473628412,4.5056983832494035,27.140206732043463,37.291280148423006
A3/B15 X30/Y10,3.0,15.0,30.0,10.0,0.03,0.15,0.3,0.1,0.9354123503811669,0.4528121060846276,3.224995787714883,-0.3551050411675639,2.634184936675603,39240723561.496704,0.09902840174043673,216.0,832,17,5,559,31.089318844420887,2.4516300026504108,31.500132520540685,34.95891863238802
A3/B15 X30/Y20,3.0,15.0,30.0,20.0,0.03,0.15,0.3,0.2,0.9488289320825847,0.4563458795343943,3.2420105781833497,-0.3551050411675639,2.6719669452252566,48271403625.37187,0.10166626743790734,216.0,845,15,5,559,31.18208322289955,4.558706599522926,25.761993108931886,38.49721706864564
A3/B15 X50/Y10,3.0,15.0,50.0,10.0,0.03,0.15,0.5,0.1,0.9388358464840751,0.4537128065298489,3.230228676177159,-0.3551050411675646,2.6438257350479675,41376078300.72236,0.10024463110428666,216.0,827,12,5,559,30.850781871190037,1.5107341637953882,32.67956533262656,34.95891863238802
A3/B15 X50/Y20,3.0,15.0,50.0,20.0,0.03,0.15,0.5,0.2,0.9506402104503715,0.4571753902019915,3.242050485029051,-0.3551050411675646,2.6770676285662467,49634810500.6445,0.10167363218035218,216.0,837,12,5,559,31.009806520010603,3.498542274052478,26.99443413729128,38.49721706864564
A3/B15 X40/Y10,3.0,15.0,40.0,10.0,0.03,0.15,0.4,0.1,0.9435734500196344,0.4527282845430761,3.2305984750754706,-0.3551050411675642,2.6571671495206637,44517213991.86055,0.0991790835017573,216.0,823,15,5,559,30.917042141531937,1.192684866154254,32.93135435992579,34.95891863238802
A3/B15 X40/Y20,3.0,15.0,40.0,20.0,0.03,0.15,0.4,0.2,0.9423724749984275,0.45621994056861087,3.240150046136562,-0.3551050411675642,2.6537851220021067,43699802523.92739,0.10163605301262398,216.0,840,13,5,559,31.009806520010603,3.76358335542009,26.729393055923666,38.49721706864564
