date,buy and hold 1x,news aggressive tiers,news conservative tiers,news high-conviction 3x/cash,news rising-score tiers,news 5-day smoothed tiers,news 10-day smoothed tiers
2022-06-17,95.97793506561862,82.1690770199867,95.97793506561862,109.32465471794205,99.12550186775366,82.65054364087273,95.97793506561862
2022-06-21,98.32721023576222,84.18034942613605,98.32721023576222,109.33111007865944,99.13135499276464,84.67360102215127,98.32721023576222
2022-06-22,98.1992302611671,84.07078261390642,98.1992302611671,109.33781311676972,99.13743268876502,84.56339220730024,98.1992302611671
2022-06-23,99.13528667343047,84.8721635915419,99.13528667343047,109.34458164780965,99.14356976770637,85.3694688466778,99.13528667343047
2022-06-24,102.16518754474652,87.46613644465528,102.16518754474652,109.35151548300394,99.14985672919072,87.97864098630568,102.16518754474652
2022-06-27,101.86144313391432,87.20609336422228,101.86144313391432,109.35860163485142,99.15628179735128,87.71707419320897,101.86144313391432
2022-06-28,99.80964441012546,85.44949787954914,99.80964441012546,109.36614390681572,99.16312043311568,85.95018600326347,99.80964441012546
2022-06-29,99.73860535392674,85.38867959171843,99.73860535392674,109.37354348142107,99.16982968409164,85.88901135295927,99.73860535392674
2022-06-30,98.86496715556959,84.64073638623758,98.86496715556959,109.38048783349163,99.17612618130826,85.1366856023554,98.86496715556959
2022-07-01,99.90836963291734,85.53401897733954,99.90836963291734,109.38744564805114,99.18243488506675,86.03520234925213,99.90836963291734
2022-07-05,100.06663733006374,85.66951585573881,100.06663733006374,109.39452110582434,99.18885025682825,86.1714931665217,100.06663733006374
2022-07-06,100.42419186523496,85.97562711057297,100.42419186523496,109.40250864243094,99.19609261745458,86.47939806875736,100.42419186523496
2022-07-07,101.9269985182406,87.26221694533596,101.9269985182406,109.41055320010626,99.2033866795207,87.77352662833844,101.9269985182406
2022-07-08,101.84237143325099,87.18976561097736,101.84237143325099,109.41855493246719,99.21064191154622,87.70065076810712,101.84237143325099
2022-07-11,100.66838742535003,86.18468895143583,100.66838742535003,109.42703487025499,99.21833073609537,86.6896848996253,100.66838742535003
2022-07-12,99.73782106132175,85.38800813947867,99.73782106132175,109.43621023991757,99.22665011405245,85.88833596637035,99.73782106132175
2022-07-13,99.29329931607118,85.00744211148921,99.29329931607118,109.44629834751191,99.2357970784839,85.50554002603229,99.29329931607118
2022-07-14,98.99555506248547,84.75253591363845,98.99555506248547,109.45617022990686,99.24474798987076,85.2491402148884,98.99555506248547
2022-07-15,100.8963934007161,86.37989048956084,100.8963934007161,109.46589966730205,99.2535697452852,86.88603021383206,100.8963934007161
2022-07-18,100.05253919226149,85.65744609230703,100.05253919226149,109.47571684715143,99.26247105745497,86.1593526807644,100.05253919226149
2022-07-19,102.81681992498409,88.02401499459334,102.81681992498409,109.48636031982984,99.27212157566228,88.53978840465565,102.81681992498409
2022-07-20,103.42300796866944,88.54298752735437,103.42300796866944,109.49669200900198,99.28148939737616,89.06180183748204,103.42300796866944
2022-07-21,104.44290079695476,89.41614292814741,104.44290079695476,109.50694646065494,99.29078718723977,89.94007345955411,104.44290079695476
2022-07-22,103.46819087435333,88.58166972711818,103.46819087435333,109.51718014561541,99.30006614778421,89.10071069414263,103.46819087435333
2022-07-25,103.60426882950426,88.69816942019737,103.60426882950426,109.52757993132035,99.30949571314599,89.2178930127982,103.60426882950426
2022-07-26,102.40834375775088,87.67430847482642,102.40834375775088,109.53833710393482,99.31924932395629,88.1880327926696,102.40834375775088
2022-07-27,105.08696443473582,89.96754169102371,105.08696443473582,109.54869543115849,99.32864129859554,90.49470312277336,105.08696443473582
2022-07-28,106.36202016688108,91.05914834611364,106.36202016688108,109.55872870094684,99.33773854116824,91.5927060060628,106.36202016688108
2022-07-29,107.87318623131085,92.35289487913946,107.87318623131085,109.56871941401083,99.34679719723296,92.89403319831139,107.87318623131085
2022-08-01,107.568651151511,92.09217488750541,107.568651151511,109.57856755531903,99.3557265823946,92.63178552767786,107.568651151511
2022-08-02,106.85198624868386,91.47862039128016,106.85198624868386,109.5892775560479,99.36543742209487,92.01463593192442,106.85198624868386
2022-08-03,108.52298859547007,92.90920670718477,108.52298859547007,109.5998363958487,99.37501120302375,93.45360471462047,108.52298859547007
2022-08-04,108.43862931771143,92.8369846492007,108.43862931771143,109.61017879319985,99.38438873392556,93.3809594742,108.43862931771143
2022-08-05,108.26233564337504,92.68605528720954,108.26233564337504,109.62066135432285,99.39389335239298,93.2291457472805,108.26233564337504
2022-08-08,108.12835551153344,92.57135159239768,108.12835551153344,109.63136241904957,99.40359608975166,93.11376995047665,108.12835551153344
2022-08-09,107.66895133587558,92.17804434873666,107.66895133587558,109.64254307754553,99.41373367845462,92.7181581377923,107.66895133587558
2022-08-10,109.96129196398542,94.1405736894484,109.96129196398542,109.65357259564522,99.42373422700254,94.69218684547188,109.96129196398542
2022-08-11,109.88371713607827,94.07415996628635,109.88371713607827,109.66440741297892,99.43355823887451,94.62538397359316,109.88371713607827
2022-08-12,111.78716340662962,95.70374725737996,111.78716340662962,109.67528681847625,99.443422679176,96.26451977021874,111.78716340662962
2022-08-15,112.23090723563782,96.08364729209096,112.23090723563782,109.68622388185047,99.45333939831612,96.64664581491573,112.23090723563782
2022-08-16,112.4414164719132,96.26386944041187,112.4414164719132,109.69753200943319,99.46359256421647,96.82792396814637,112.4414164719132
2022-08-17,111.62758855514154,95.56713129191444,111.62758855514154,109.70871071065456,99.47372837824356,96.12710330863426,111.62758855514154
2022-08-18,111.88093419564841,95.78402674224115,111.88093419564841,109.71987749038672,99.48385338296508,96.34526964970652,111.88093419564841
2022-08-19,110.43767001699729,94.54841268808703,110.43767001699729,109.73111071560713,99.49403863431976,95.10241556140636,110.43767001699729
2022-08-22,108.0742967090514,92.52507051850588,108.0742967090514,109.7426411910589,99.50449340473618,93.06721769437047,108.0742967090514
2022-08-23,107.8324412740261,92.31801211643973,107.8324412740261,109.75441239608567,99.51516644650226,92.85894604137361,107.8324412740261
2022-08-24,108.14689797409748,92.58722625185483,108.14689797409748,109.76622841701106,99.52588012318692,93.12973762690467,108.14689797409748
2022-08-25,109.67086139835051,93.89192892020748,109.67086139835051,109.778119758506,99.53666209360894,94.44208515154358,109.67086139835051
2022-08-26,105.97626297974267,90.72889210545465,105.97626297974267,109.79012129550986,99.54754397914301,91.2605146413646,105.97626297974267
2022-08-29,105.26978750441803,90.12406102938499,105.26978750441803,109.80231148479814,99.55859691714845,90.65213958031953,105.26978750441803
2022-08-30,104.10885591084602,89.13015886362224,104.10885591084602,109.8148298193471,99.56994738697537,89.65241368214312,104.10885591084602
2022-08-31,103.295034370437,88.4334261740861,103.295034370437,109.82729293052817,99.58124778535161,88.95159851357889,103.295034370437
2022-09-01,103.6045302603726,88.69839323761066,103.6045302603726,109.83977053094259,99.5925613212267,89.21811814166117,103.6045302603726
2022-09-02,102.49218017377284,87.746082897984,102.49218017377284,109.85206212402055,99.60370620282501,88.26022777536409,102.49218017377284
